tier,name,category,requested_category,chaos_value,divine_value,listing_count,change_percent,source_endpoint,source
T0_JACKPOT,Raise Zombie of Falling,SkillGem,SkillGem,140.0,0.27,12,0,stash,poe.ninja
T0_JACKPOT,Stormbind,SkillGem,SkillGem,140.0,0.27,3,0,stash,poe.ninja
T0_JACKPOT,Molten Strike,SkillGem,SkillGem,139.6,0.27,106,88.65,stash,poe.ninja
T0_JACKPOT,Soulrend of Reaping,SkillGem,SkillGem,139.6,0.27,25,0,stash,poe.ninja
T0_JACKPOT,Summon Skeletons of Mages,SkillGem,SkillGem,139.5,0.27,16,-15.2,stash,poe.ninja
T0_JACKPOT,Shield Charge,SkillGem,SkillGem,139.1,0.27,68,15.92,stash,poe.ninja
T0_JACKPOT,Lacerate of Butchering,SkillGem,SkillGem,139.0,0.27,86,-36.82,stash,poe.ninja
T0_JACKPOT,Cleave of Rage,SkillGem,SkillGem,138.6,0.27,10,0,stash,poe.ninja
T0_JACKPOT,Blazing Salvo,SkillGem,SkillGem,138.0,0.26,38,0,stash,poe.ninja
T0_JACKPOT,Glacial Cascade of the Fissure,SkillGem,SkillGem,138.0,0.26,22,-72.13,stash,poe.ninja
T0_JACKPOT,Incinerate of Expanse,SkillGem,SkillGem,138.0,0.26,19,0,stash,poe.ninja
T0_JACKPOT,Righteous Fire of Arcane Devotion,SkillGem,SkillGem,137.5,0.26,24,0,stash,poe.ninja
T0_JACKPOT,Discharge of Misery,SkillGem,SkillGem,137.0,0.26,157,-6.16,stash,poe.ninja
T0_JACKPOT,Summon Carrion Golem of Hordes,SkillGem,SkillGem,137.0,0.26,18,242.5,stash,poe.ninja
T0_JACKPOT,12% increased Attack Damage while holding a Shield,ClusterJewel,ClusterJewel,136.0,0.26,1115,69.58,stash,poe.ninja
T0_JACKPOT,Lancing Steel of Spraying,SkillGem,SkillGem,136.0,0.26,37,-9.33,stash,poe.ninja
T0_JACKPOT,Replica Cortex,UniqueMap,UniqueMap,135.6,0.26,71,78.42,stash,poe.ninja
T0_JACKPOT,Fragment of Knowledge,Fragments,Fragment,135.3,,1940,-30.57,exchange,poe.ninja
T0_JACKPOT,Bodyswap of Sacrifice,SkillGem,SkillGem,135.2,0.26,16,0,stash,poe.ninja
T0_JACKPOT,Kinetic Blast,SkillGem,SkillGem,135.0,0.26,108,-3.09,stash,poe.ninja
T0_JACKPOT,Rain of Arrows of Saturation,SkillGem,SkillGem,135.0,0.26,181,150,stash,poe.ninja
T0_JACKPOT,Wintertide Brand,SkillGem,SkillGem,135.0,0.26,10,0,stash,poe.ninja
T0_JACKPOT,Empower Support,SkillGem,SkillGem,134.5,0.26,182,26.89,stash,poe.ninja
T0_JACKPOT,Vaal Discipline,SkillGem,SkillGem,134.4,0.26,29,-10.4,stash,poe.ninja
T0_JACKPOT,Herald of Ash,SkillGem,SkillGem,134.0,0.26,23,-40.94,stash,poe.ninja
T0_JACKPOT,Rain of Arrows of Saturation,SkillGem,SkillGem,133.0,0.25,15,0,stash,poe.ninja
T0_JACKPOT,Raise Zombie of Slamming,SkillGem,SkillGem,133.0,0.25,22,3.55,stash,poe.ninja
T0_JACKPOT,Kinetic Bolt of Fragmentation,SkillGem,SkillGem,132.8,0.25,20,79.46,stash,poe.ninja
T0_JACKPOT,Bonechill Support,SkillGem,SkillGem,132.0,0.25,14,0,stash,poe.ninja
T0_JACKPOT,Cremation,SkillGem,SkillGem,132.0,0.25,110,153.8,stash,poe.ninja
T0_JACKPOT,Glacial Hammer of Shattering,SkillGem,SkillGem,132.0,0.25,5,-21.43,stash,poe.ninja
T0_JACKPOT,Blade Trap of Laceration,SkillGem,SkillGem,131.6,0.25,9,0,stash,poe.ninja
T0_JACKPOT,Bonechill Support,SkillGem,SkillGem,131.6,0.25,37,34.29,stash,poe.ninja
T0_JACKPOT,Detonate Dead of Chain Reaction,SkillGem,SkillGem,131.6,0.25,22,-2.08,stash,poe.ninja
T0_JACKPOT,Frenzy of Onslaught,SkillGem,SkillGem,131.4,0.25,18,6.38,stash,poe.ninja
T0_JACKPOT,Steelskin,SkillGem,SkillGem,131.2,0.25,21,8.52,stash,poe.ninja
T0_JACKPOT,Withering Step,SkillGem,SkillGem,130.8,0.25,59,9,stash,poe.ninja
T0_JACKPOT,10% increased Spell Damage,ClusterJewel,ClusterJewel,130.6,0.25,3504,-57.87,stash,poe.ninja
T0_JACKPOT,Glyphic Fossil,Delve,Fossil,130.5,,260.9,66.67,exchange,poe.ninja
T0_JACKPOT,Fist of War Support,SkillGem,SkillGem,130.0,0.25,5,0,stash,poe.ninja
T0_JACKPOT,Invert the Rules Support,SkillGem,SkillGem,130.0,0.25,76,-31.25,stash,poe.ninja
T0_JACKPOT,Meat Shield Support,SkillGem,SkillGem,130.0,0.25,62,41.69,stash,poe.ninja
T0_JACKPOT,Orb of Storms,SkillGem,SkillGem,130.0,0.25,4,0,stash,poe.ninja
T0_JACKPOT,Righteous Fire of Arcane Devotion,SkillGem,SkillGem,130.0,0.25,41,18.18,stash,poe.ninja
T0_JACKPOT,Summon Reaper of Revenants,SkillGem,SkillGem,130.0,0.25,3,0,stash,poe.ninja
T0_JACKPOT,Sunder of Trarthus,SkillGem,SkillGem,130.0,0.25,45,-13.33,stash,poe.ninja
T0_JACKPOT,Toxic Rain of Withering,SkillGem,SkillGem,130.0,0.25,57,-6.81,stash,poe.ninja
T0_JACKPOT,Vaal Arc,SkillGem,SkillGem,130.0,0.25,50,54.76,stash,poe.ninja
T0_JACKPOT,Vaal Reap,SkillGem,SkillGem,130.0,0.25,64,-35,stash,poe.ninja
T0_JACKPOT,Vaal Summon Skeletons,SkillGem,SkillGem,130.0,0.25,62,15.56,stash,poe.ninja
T0_JACKPOT,Withering Step,SkillGem,SkillGem,130.0,0.25,98,4.17,stash,poe.ninja
T0_JACKPOT,Withering Step,SkillGem,SkillGem,130.0,0.25,88,17.12,stash,poe.ninja
T0_JACKPOT,Blight of Contagion,SkillGem,SkillGem,129.0,0.25,4,0,stash,poe.ninja
T0_JACKPOT,Flamethrower Trap of Stability,SkillGem,SkillGem,128.7,0.25,8,0,stash,poe.ninja
T0_JACKPOT,Raise Zombie of Slamming,SkillGem,SkillGem,128.7,0.25,27,0,stash,poe.ninja
T0_JACKPOT,Glacial Cascade of the Fissure,SkillGem,SkillGem,127.6,0.24,120,-73.83,stash,poe.ninja
T0_JACKPOT,Double Strike,SkillGem,SkillGem,126.9,0.24,24,0,stash,poe.ninja
T0_JACKPOT,Scorching Ray of Immolation,SkillGem,SkillGem,126.9,0.24,28,0,stash,poe.ninja
T0_JACKPOT,Greater Chain Support,SkillGem,SkillGem,126.8,0.24,34,4.4,stash,poe.ninja
T0_JACKPOT,Summon Flame Golem,SkillGem,SkillGem,125.8,0.24,24,-10.14,stash,poe.ninja
T0_JACKPOT,Elder's Exalted Orb,Currency,Currency,125.4,,564.2,4.61,exchange,poe.ninja
T0_JACKPOT,Tempest Shield,SkillGem,SkillGem,125.2,0.24,51,18.11,stash,poe.ninja
T0_JACKPOT,Dominating Blow of Inspiring,SkillGem,SkillGem,125.0,0.24,7,0,stash,poe.ninja
T0_JACKPOT,Firestorm of Meteors,SkillGem,SkillGem,125.0,0.24,25,-5.02,stash,poe.ninja
T0_JACKPOT,Runegraft of Stability,Runegrafts,Runegraft,124.8,,104.0,-39.12,exchange,poe.ninja
T0_JACKPOT,Purifying Flame of Revelations,SkillGem,SkillGem,124.8,0.24,26,-9.57,stash,poe.ninja
T0_JACKPOT,Summon Skeletons,SkillGem,SkillGem,124.8,0.24,90,-25.71,stash,poe.ninja
T0_JACKPOT,Lifetap Support,SkillGem,SkillGem,124.5,0.24,53,186.2,stash,poe.ninja
T0_JACKPOT,Contagion of Transference,SkillGem,SkillGem,124.4,0.24,18,-10,stash,poe.ninja
T0_JACKPOT,Split Arrow of Splitting,SkillGem,SkillGem,124.2,0.24,12,0,stash,poe.ninja
T0_JACKPOT,Automation,SkillGem,SkillGem,124.0,0.24,108,4.29,stash,poe.ninja
T0_JACKPOT,Eldritch Blasphemy Support,SkillGem,SkillGem,124.0,0.24,23,0,stash,poe.ninja
T0_JACKPOT,Flame Surge of Combusting,SkillGem,SkillGem,124.0,0.24,73,-43.3,stash,poe.ninja
T0_JACKPOT,Galvanic Arrow,SkillGem,SkillGem,124.0,0.24,11,0,stash,poe.ninja
T0_JACKPOT,Sacred Blossom,Fragments,Fragment,123.4,,4957,65.56,exchange,poe.ninja
T0_JACKPOT,Cold Penetration Support,SkillGem,SkillGem,122.5,0.23,37,-25.3,stash,poe.ninja
T0_JACKPOT,Herald of Ash,SkillGem,SkillGem,122.5,0.23,64,-12.81,stash,poe.ninja
T0_JACKPOT,Blade Flurry of Incision,SkillGem,SkillGem,122.4,0.23,19,0,stash,poe.ninja
T0_JACKPOT,Shield Charge,SkillGem,SkillGem,122.4,0.23,87,-9.33,stash,poe.ninja
T0_JACKPOT,Urgent Orders Support,SkillGem,SkillGem,122.4,0.23,10,-42.06,stash,poe.ninja
T0_JACKPOT,The World Eater,Cards,DivinationCard,121.1,,141.3,200.4,exchange,poe.ninja
T0_JACKPOT,Elemental Weakness,SkillGem,SkillGem,120.6,0.23,25,18.75,stash,poe.ninja
T0_JACKPOT,Dark Pact of Trarthus,SkillGem,SkillGem,120.0,0.23,33,-18.64,stash,poe.ninja
T0_JACKPOT,Explosive Trap of Shrapnel,SkillGem,SkillGem,120.0,0.23,81,33.33,stash,poe.ninja
T0_JACKPOT,Firestorm of Meteors,SkillGem,SkillGem,120.0,0.23,16,0,stash,poe.ninja
T0_JACKPOT,Flame Surge of Combusting,SkillGem,SkillGem,120.0,0.23,37,5.35,stash,poe.ninja
T0_JACKPOT,Malevolence,SkillGem,SkillGem,120.0,0.23,33,-7.48,stash,poe.ninja
T0_JACKPOT,Raise Zombie,SkillGem,SkillGem,120.0,0.23,47,87.5,stash,poe.ninja
T0_JACKPOT,Siege Ballista,SkillGem,SkillGem,120.0,0.23,3,0,stash,poe.ninja
T0_JACKPOT,Spellslinger,SkillGem,SkillGem,120.0,0.23,45,2.56,stash,poe.ninja
T0_JACKPOT,Steelskin,SkillGem,SkillGem,120.0,0.23,112,-39.7,stash,poe.ninja
T0_JACKPOT,Storm Burst,SkillGem,SkillGem,120.0,0.23,17,33.33,stash,poe.ninja
T0_JACKPOT,Summon Stone Golem of Safeguarding,SkillGem,SkillGem,120.0,0.23,41,-39.39,stash,poe.ninja
T0_JACKPOT,Toxic Rain of Withering,SkillGem,SkillGem,120.0,0.23,16,0,stash,poe.ninja
T0_JACKPOT,Vaal Ground Slam,SkillGem,SkillGem,120.0,0.23,23,-56.99,stash,poe.ninja
T0_JACKPOT,Withering Step,SkillGem,SkillGem,120.0,0.23,34,9.09,stash,poe.ninja
T0_JACKPOT,Power Charge On Critical Support,SkillGem,SkillGem,119.5,0.23,22,3.91,stash,poe.ninja
T0_JACKPOT,Tectonic Slam of Cataclysm,SkillGem,SkillGem,119.5,0.23,22,165.6,stash,poe.ninja
T0_JACKPOT,Raise Zombie of Falling,SkillGem,SkillGem,119.4,0.23,14,8.55,stash,poe.ninja
T0_JACKPOT,Herald of Purity,SkillGem,SkillGem,119.0,0.23,86,12.26,stash,poe.ninja
T0_JACKPOT,Reave,SkillGem,SkillGem,119.0,0.23,21,213.2,stash,poe.ninja
T0_JACKPOT,Summon Reaper of Eviscerating,SkillGem,SkillGem,118.8,0.23,25,0,stash,poe.ninja
T0_JACKPOT,Sacrifice Support,SkillGem,SkillGem,118.4,0.23,20,18.4,stash,poe.ninja
T0_JACKPOT,Flame Dash of Return,SkillGem,SkillGem,117.9,0.23,39,0,stash,poe.ninja
T0_JACKPOT,Viper Strike of the Mamba,SkillGem,SkillGem,117.9,0.23,23,0,stash,poe.ninja
T0_JACKPOT,Summon Skeletons of Archers,SkillGem,SkillGem,117.0,0.22,28,-16.43,stash,poe.ninja
T0_JACKPOT,Vitality,SkillGem,SkillGem,117.0,0.22,31,7.34,stash,poe.ninja
T0_JACKPOT,Spectral Shield Throw,SkillGem,SkillGem,116.4,0.22,45,-5.26,stash,poe.ninja
T0_JACKPOT,Infernal Blow,SkillGem,SkillGem,116.0,0.22,234,1685,stash,poe.ninja
T0_JACKPOT,Spark of Unpredictability,SkillGem,SkillGem,115.2,0.22,82,-11.38,stash,poe.ninja
T0_JACKPOT,Arc,SkillGem,SkillGem,115.0,0.22,77,4.55,stash,poe.ninja
T0_JACKPOT,Fist of War Support,SkillGem,SkillGem,115.0,0.22,53,-42.21,stash,poe.ninja
T0_JACKPOT,Flame Dash,SkillGem,SkillGem,115.0,0.22,27,12.9,stash,poe.ninja
T0_JACKPOT,Frenzy,SkillGem,SkillGem,115.0,0.22,49,43.75,stash,poe.ninja
T0_JACKPOT,Melee Physical Damage Support,SkillGem,SkillGem,115.0,0.22,39,35.61,stash,poe.ninja
T0_JACKPOT,Summon Ice Golem of Hordes,SkillGem,SkillGem,115.0,0.22,149,-38.5,stash,poe.ninja
T0_JACKPOT,Added Lightning Damage Support,SkillGem,SkillGem,114.9,0.22,18,0,stash,poe.ninja
T0_JACKPOT,15% increased Critical Strike Chance,ClusterJewel,ClusterJewel,114.8,0.22,34,-60,stash,poe.ninja
T0_JACKPOT,Ice Crash,SkillGem,SkillGem,114.6,0.22,75,503.2,stash,poe.ninja
T0_JACKPOT,Summon Holy Relic of Conviction,SkillGem,SkillGem,114.6,0.22,68,0.57,stash,poe.ninja
T0_JACKPOT,Added Cold Damage Support,SkillGem,SkillGem,113.0,0.22,26,14.84,stash,poe.ninja
T0_JACKPOT,The Dragon's Heart,Cards,DivinationCard,112.8,,150.3,-20.35,exchange,poe.ninja
T0_JACKPOT,Summon Skeletons of Archers,SkillGem,SkillGem,112.4,0.22,101,1322,stash,poe.ninja
T0_JACKPOT,Kinetic Bolt of Fragmentation,SkillGem,SkillGem,112.0,0.21,5,0,stash,poe.ninja
T0_JACKPOT,Zealotry,SkillGem,SkillGem,112.0,0.21,63,-2.61,stash,poe.ninja
T0_JACKPOT,The Coward's Trial,UniqueMap,UniqueMap,112.0,0.21,280,80.35,stash,poe.ninja
T0_JACKPOT,The Doctor,Cards,DivinationCard,111.9,,149.2,-11.01,exchange,poe.ninja
T0_JACKPOT,Enlighten Support,SkillGem,SkillGem,111.6,0.21,1405,-20.63,stash,poe.ninja
T0_JACKPOT,Multiple Totems Support,SkillGem,SkillGem,111.6,0.21,49,-26.39,stash,poe.ninja
T0_JACKPOT,Sniper's Mark,SkillGem,SkillGem,111.6,0.21,23,-13.42,stash,poe.ninja
T0_JACKPOT,Multiple Totems Support,SkillGem,SkillGem,111.3,0.21,6,44.17,stash,poe.ninja
T0_JACKPOT,Elemental Focus Support,SkillGem,SkillGem,111.0,0.21,47,9.36,stash,poe.ninja
T0_JACKPOT,Explosive Concoction of Destruction,SkillGem,SkillGem,111.0,0.21,99,-58.35,stash,poe.ninja
T0_JACKPOT,Splitting Steel of Ammunition,SkillGem,SkillGem,111.0,0.21,10,144.7,stash,poe.ninja
T0_JACKPOT,Summon Lightning Golem,SkillGem,SkillGem,111.0,0.21,38,38.75,stash,poe.ninja
T0_JACKPOT,Minions have 12% increased maximum Life,ClusterJewel,ClusterJewel,110.8,0.21,27,0,stash,poe.ninja
T0_JACKPOT,Blade Flurry of Incision,SkillGem,SkillGem,110.8,0.21,25,0,stash,poe.ninja
T0_JACKPOT,Bladestorm of Uncertainty,SkillGem,SkillGem,110.7,0.21,17,3.15,stash,poe.ninja
T0_JACKPOT,Raise Spectre,SkillGem,SkillGem,110.6,0.21,232,-23.72,stash,poe.ninja
T0_JACKPOT,Ultimatum Scarab of Catalysing,Fragments,Scarab,110.3,,10187,86.76,exchange,poe.ninja
T0_JACKPOT,Screaming Invitation,Invitation,Invitation,110.0,0.21,2080,-18.52,stash,poe.ninja
T0_JACKPOT,Automation,SkillGem,SkillGem,110.0,0.21,53,-9.84,stash,poe.ninja
T0_JACKPOT,Bladestorm of Uncertainty,SkillGem,SkillGem,110.0,0.21,5,0,stash,poe.ninja
T0_JACKPOT,Cremation of the Volcano,SkillGem,SkillGem,110.0,0.21,57,-7.64,stash,poe.ninja
T0_JACKPOT,Ground Slam of Earthshaking,SkillGem,SkillGem,110.0,0.21,73,-63.09,stash,poe.ninja
T0_JACKPOT,Manaforged Arrows Support,SkillGem,SkillGem,110.0,0.21,62,10,stash,poe.ninja
T0_JACKPOT,Phase Run,SkillGem,SkillGem,110.0,0.21,109,-38.41,stash,poe.ninja
T0_JACKPOT,Puncture of Shanking,SkillGem,SkillGem,110.0,0.21,22,366.7,stash,poe.ninja
T0_JACKPOT,Raise Zombie of Falling,SkillGem,SkillGem,110.0,0.21,44,11.22,stash,poe.ninja
T0_JACKPOT,Spark of Unpredictability,SkillGem,SkillGem,110.0,0.21,24,4.76,stash,poe.ninja
T0_JACKPOT,Summon Carrion Golem,SkillGem,SkillGem,110.0,0.21,26,-72.46,stash,poe.ninja
T0_JACKPOT,Summon Carrion Golem of Scavenging,SkillGem,SkillGem,110.0,0.21,29,0,stash,poe.ninja
T0_JACKPOT,Summon Skitterbots,SkillGem,SkillGem,110.0,0.21,26,0,stash,poe.ninja
T0_JACKPOT,Smite of Divine Judgement,SkillGem,SkillGem,109.8,0.21,72,-26.8,stash,poe.ninja
T0_JACKPOT,Righteous Fire of Arcane Devotion,SkillGem,SkillGem,109.7,0.21,31,9.7,stash,poe.ninja
T0_JACKPOT,Smite,SkillGem,SkillGem,109.2,0.21,77,82,stash,poe.ninja
T0_JACKPOT,12% increased Lightning Damage,ClusterJewel,ClusterJewel,109.0,0.21,109,-67.98,stash,poe.ninja
T0_JACKPOT,Haste,SkillGem,SkillGem,109.0,0.21,51,-17.74,stash,poe.ninja
T0_JACKPOT,Purifying Flame of Revelations,SkillGem,SkillGem,109.0,0.21,10,0,stash,poe.ninja
T0_JACKPOT,Chain Hook of Trarthus,SkillGem,SkillGem,108.8,0.21,19,-20.29,stash,poe.ninja
T0_JACKPOT,Culling Strike Support,SkillGem,SkillGem,108.6,0.21,65,8.6,stash,poe.ninja
T0_JACKPOT,Redeemer's Exalted Orb,Currency,Currency,108.5,,397.8,-29.3,exchange,poe.ninja
T0_JACKPOT,Blood Rage,SkillGem,SkillGem,108.5,0.21,41,8.5,stash,poe.ninja
T0_JACKPOT,12% increased Chaos Damage over Time,ClusterJewel,ClusterJewel,108.4,0.21,42,0,stash,poe.ninja
T0_JACKPOT,Tornado Shot,SkillGem,SkillGem,108.4,0.21,158,-27.73,stash,poe.ninja
T0_JACKPOT,Summon Skitterbots,SkillGem,SkillGem,108.0,0.21,21,22.66,stash,poe.ninja
T0_JACKPOT,Transfusion Support,SkillGem,SkillGem,107.5,0.21,80,7.5,stash,poe.ninja
T0_JACKPOT,Divine Ire,SkillGem,SkillGem,107.0,0.21,11,-9.09,stash,poe.ninja
T0_JACKPOT,Scourge Arrow of Menace,SkillGem,SkillGem,107.0,0.21,66,-23.68,stash,poe.ninja
T0_JACKPOT,Essence Drain,SkillGem,SkillGem,106.8,0.2,26,0,stash,poe.ninja
T0_JACKPOT,Poacher's Mark,SkillGem,SkillGem,106.0,0.2,23,270.6,stash,poe.ninja
T0_JACKPOT,"10% increased Life Recovery from Flasks, 10% increased Mana Recovery from Flasks",ClusterJewel,ClusterJewel,105.2,0.2,56,0,stash,poe.ninja
T0_JACKPOT,Freezing Pulse,SkillGem,SkillGem,105.2,0.2,46,0,stash,poe.ninja
T0_JACKPOT,Firestorm of Meteors,SkillGem,SkillGem,105.0,0.2,14,0,stash,poe.ninja
T0_JACKPOT,Pierce Support,SkillGem,SkillGem,105.0,0.2,23,-7.89,stash,poe.ninja
T0_JACKPOT,Storm Call of Trarthus,SkillGem,SkillGem,105.0,0.2,14,123.4,stash,poe.ninja
T0_JACKPOT,Swift Affliction Support,SkillGem,SkillGem,105.0,0.2,39,31.25,stash,poe.ninja
T0_JACKPOT,Elemental Penetration Support,SkillGem,SkillGem,104.5,0.2,42,-15.96,stash,poe.ninja
T0_JACKPOT,Flame Surge of Combusting,SkillGem,SkillGem,104.0,0.2,8,0,stash,poe.ninja
T0_JACKPOT,Glacial Hammer of Shattering,SkillGem,SkillGem,104.0,0.2,59,188.9,stash,poe.ninja
T0_JACKPOT,Wild Strike,SkillGem,SkillGem,103.0,0.2,3,-2.79,stash,poe.ninja
T0_JACKPOT,Increased Critical Damage Support,SkillGem,SkillGem,102.7,0.2,41,14.11,stash,poe.ninja
T0_JACKPOT,Ice Crash of Cadence,SkillGem,SkillGem,102.5,0.2,69,-31.67,stash,poe.ninja
T0_JACKPOT,Purifying Flame of Revelations,SkillGem,SkillGem,102.0,0.2,4,0,stash,poe.ninja
T0_JACKPOT,Scornful Herald Support,SkillGem,SkillGem,102.0,0.2,26,-32,stash,poe.ninja
T0_JACKPOT,Viper Strike of the Mamba,SkillGem,SkillGem,101.0,0.19,50,-15.99,stash,poe.ninja
T0_JACKPOT,Avian Pursuit,Cards,DivinationCard,100.8,,470.3,16.51,exchange,poe.ninja
T0_JACKPOT,Fractured Fossil,Delve,Fossil,100.2,,417.3,84.25,exchange,poe.ninja
T0_JACKPOT,Matryoshka,Cards,DivinationCard,100.0,,33.33,-20,exchange,poe.ninja
T0_JACKPOT,Remembrance,Cards,DivinationCard,100.0,,33.33,23.46,exchange,poe.ninja
T0_JACKPOT,The Mayor,Cards,DivinationCard,100.0,,16.67,131.2,exchange,poe.ninja
T0_JACKPOT,10% increased Area Damage,ClusterJewel,ClusterJewel,100.0,0.19,1243,-9.09,stash,poe.ninja
T0_JACKPOT,10% increased Damage while affected by a Herald,ClusterJewel,ClusterJewel,100.0,0.19,1205,220,stash,poe.ninja
T0_JACKPOT,12% increased Attack Damage while holding a Shield,ClusterJewel,ClusterJewel,100.0,0.19,1079,0,stash,poe.ninja
T0_JACKPOT,12% increased Chaos Damage,ClusterJewel,ClusterJewel,100.0,0.19,59,0,stash,poe.ninja
T0_JACKPOT,Arcane Surge Support,SkillGem,SkillGem,100.0,0.19,56,2.56,stash,poe.ninja
T0_JACKPOT,Assassin's Mark,SkillGem,SkillGem,100.0,0.19,44,1.01,stash,poe.ninja
T0_JACKPOT,Ballista Totem Support,SkillGem,SkillGem,100.0,0.19,20,-43.5,stash,poe.ninja
T0_JACKPOT,Bane of Condemnation,SkillGem,SkillGem,100.0,0.19,4,0,stash,poe.ninja
T0_JACKPOT,Blade Trap of Laceration,SkillGem,SkillGem,100.0,0.19,5,0,stash,poe.ninja
T0_JACKPOT,Bladefall of Trarthus,SkillGem,SkillGem,100.0,0.19,896,0,stash,poe.ninja
T0_JACKPOT,Blight of Contagion,SkillGem,SkillGem,100.0,0.19,28,0,stash,poe.ninja
T0_JACKPOT,Blink Arrow of Bombarding Clones,SkillGem,SkillGem,100.0,0.19,29,0,stash,poe.ninja
T0_JACKPOT,Bloodthirst Support,SkillGem,SkillGem,100.0,0.19,61,-9.09,stash,poe.ninja
T0_JACKPOT,Cast when Stunned Support,SkillGem,SkillGem,100.0,0.19,82,31.58,stash,poe.ninja
T0_JACKPOT,Dash,SkillGem,SkillGem,100.0,0.19,75,31.58,stash,poe.ninja
T0_JACKPOT,Destructive Link,SkillGem,SkillGem,100.0,0.19,9,0,stash,poe.ninja
T0_JACKPOT,Detonate Dead,SkillGem,SkillGem,100.0,0.19,56,71.23,stash,poe.ninja
T0_JACKPOT,Detonate Dead of Chain Reaction,SkillGem,SkillGem,100.0,0.19,13,0,stash,poe.ninja
T0_JACKPOT,Elemental Army Support,SkillGem,SkillGem,100.0,0.19,24,-6.5,stash,poe.ninja
T0_JACKPOT,Enduring Cry,SkillGem,SkillGem,100.0,0.19,54,-31.51,stash,poe.ninja
T0_JACKPOT,Eternal Blessing Support,SkillGem,SkillGem,100.0,0.19,36,-16.32,stash,poe.ninja
T0_JACKPOT,Explosive Trap of Shrapnel,SkillGem,SkillGem,100.0,0.19,5,0,stash,poe.ninja
T0_JACKPOT,Flameblast,SkillGem,SkillGem,100.0,0.19,26,0,stash,poe.ninja
T0_JACKPOT,Flesh and Stone,SkillGem,SkillGem,100.0,0.19,30,19.76,stash,poe.ninja
T0_JACKPOT,Frenzy of Onslaught,SkillGem,SkillGem,100.0,0.19,71,-13.04,stash,poe.ninja
T0_JACKPOT,Haste,SkillGem,SkillGem,100.0,0.19,172,233.3,stash,poe.ninja
T0_JACKPOT,Ice Spear,SkillGem,SkillGem,100.0,0.19,47,1233,stash,poe.ninja
T0_JACKPOT,Increased Area of Effect Support,SkillGem,SkillGem,100.0,0.19,24,-9.5,stash,poe.ninja
T0_JACKPOT,Invention Support,SkillGem,SkillGem,100.0,0.19,42,0,stash,poe.ninja
T0_JACKPOT,Kinetic Fusillade of Detonation,SkillGem,SkillGem,100.0,0.19,10,0,stash,poe.ninja
T0_JACKPOT,Kinetic Fusillade of Detonation,SkillGem,SkillGem,100.0,0.19,2,0,stash,poe.ninja
T0_JACKPOT,Lethal Dose Support,SkillGem,SkillGem,100.0,0.19,45,45.45,stash,poe.ninja
T0_JACKPOT,More Duration Support,SkillGem,SkillGem,100.0,0.19,49,42.86,stash,poe.ninja
T0_JACKPOT,Multiple Totems Support,SkillGem,SkillGem,100.0,0.19,1,0,stash,poe.ninja
T0_JACKPOT,Penance Brand,SkillGem,SkillGem,100.0,0.19,26,-35.77,stash,poe.ninja
T0_JACKPOT,Perforate of Duality,SkillGem,SkillGem,100.0,0.19,40,-28.57,stash,poe.ninja
T0_JACKPOT,Poacher's Mark,SkillGem,SkillGem,100.0,0.19,17,-2,stash,poe.ninja
T0_JACKPOT,Punishment,SkillGem,SkillGem,100.0,0.19,59,29.7,stash,poe.ninja
T0_JACKPOT,Shrapnel Ballista of Steel,SkillGem,SkillGem,100.0,0.19,43,0,stash,poe.ninja
T0_JACKPOT,Siege Ballista of Splintering,SkillGem,SkillGem,100.0,0.19,5,0,stash,poe.ninja
T0_JACKPOT,Siphoning Trap of Pain,SkillGem,SkillGem,100.0,0.19,10,0,stash,poe.ninja
T0_JACKPOT,Spectral Throw of Materialising,SkillGem,SkillGem,100.0,0.19,13,0,stash,poe.ninja
T0_JACKPOT,Stormbind of Teleportation,SkillGem,SkillGem,100.0,0.19,2,0,stash,poe.ninja
T0_JACKPOT,Summon Raging Spirit of Enormity,SkillGem,SkillGem,100.0,0.19,24,0,stash,poe.ninja
T0_JACKPOT,Summon Raging Spirit of Enormity,SkillGem,SkillGem,100.0,0.19,41,-66.06,stash,poe.ninja
T0_JACKPOT,Summon Skeletons of Archers,SkillGem,SkillGem,100.0,0.19,1,0,stash,poe.ninja
T0_JACKPOT,Summon Stone Golem,SkillGem,SkillGem,100.0,0.19,86,-29.78,stash,poe.ninja
T0_JACKPOT,Vaal Arctic Armour,SkillGem,SkillGem,100.0,0.19,8,-37.11,stash,poe.ninja
T0_JACKPOT,Vaal Discipline,SkillGem,SkillGem,100.0,0.19,79,-28.14,stash,poe.ninja
T0_JACKPOT,Vaal Grace,SkillGem,SkillGem,100.0,0.19,22,0,stash,poe.ninja
T0_JACKPOT,Vitality,SkillGem,SkillGem,100.0,0.19,116,29.53,stash,poe.ninja
T0_JACKPOT,Void Shockwave Support,SkillGem,SkillGem,100.0,0.19,46,-9.09,stash,poe.ninja
T1_MUITO_ALTO,Blood Rage,SkillGem,SkillGem,99.9,0.19,43,-9.18,stash,poe.ninja
T1_MUITO_ALTO,Summon Skeletons,SkillGem,SkillGem,99.9,0.19,271,-10.96,stash,poe.ninja
T1_MUITO_ALTO,Overexertion Support,SkillGem,SkillGem,99.8,0.19,13,-27.05,stash,poe.ninja
T1_MUITO_ALTO,10% increased Area Damage,ClusterJewel,ClusterJewel,99.7,0.19,1382,232.3,stash,poe.ninja
